Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source
ELEC,Baltimore City,400 E Lexington St,,Baltimore,MD,21202,,410-396-1221,E,,Public,24 hours daily,,,,,,2.0,1,,Non-Networked,,GPS,39.291227,-76.609296,2019-05-09,73514,2019-05-14 21:16:45 UTC,LG,,,2016-02-16,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,PARKING_LOT,,,,,,,Free,,,,,,,,,
ELEC,Pitkin County,76 Service Center Rd,,Aspen,CO,81611,,970-920-5390,E,,Public,24 hours daily,,,,,,4.0,2,,Non-Networked,,200-9,39.225683000000004,-106.86504099999999,2018-11-08,73515,2019-05-14 21:16:45 UTC,LG,,,2015-11-01,,,,,J1772 J1772COMBO,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,
ELEC,STOP SHOP,148 Heights Rd,DCEC DARIEN CT; ChargePoint BMW & VW Express Corridor Location,Darien,CT,6820,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.070243,-73.4948097,2019-11-01,73623,2019-11-01 09:11:31 UTC,,,,,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
ELEC,SANTA MONICA VW,2440 Santa Monica Blvd,"DC FAST; For VWSM customers, see service manager for discounted rate.",Santa Monica,CA,90404,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.0314916,-118.4751632,2019-11-01,73649,2019-11-01 09:11:31 UTC,,,,,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,$0.5 per hour,,,,,,,,,
ELEC,B E CHARGERS,75 S Winooski Ave,BE06; Enter the Marketplace Garage on the South side from Bank St. Go straight ahead and you will be at the station.,Burlington,VT,5401,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.4785098,-73.2117309,2019-11-01,73706,2019-11-01 09:11:31 UTC,,,,,,,,,CHADEMO,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour for the first 4 hours, and $1 per additional hour, $0.1727 per kWh",,,,,,,,,
ELEC,TOWNOFDANVILLE,400 Front St,DC EXPRESS 01; ChargePoint BMW & VW Express Corridor Location,Danville,CA,94526,,888-758-4389,E,,Public,24 hours daily,,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.8204696,-121.99546670000001,2019-11-01,73728,2019-11-01 09:11:31 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,$0.3 per kWh,,,,,,,,,
ELEC,7 FEATHERS TRUC,130 Creekside Rd,DCEC CAYONVILLE; ChargePoint BMW & VW Express Corridor Location,Canyonville,OR,97417,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.94004879999999,-123.29018970000001,2019-11-01,73729,2019-11-01 09:11:31 UTC,,,,,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,"$0.04 per hour, $0.1 per kWh",,,,,,,,,
ELEC,Pocatello Nissan Kia,1900 Flandro Dr,,Pocatello,ID,83202,,208-232-1062,E,,Public - Call ahead,Dealership business hours,,,,,,1.0,1,,Non-Networked,,200-9,42.909659000000005,-112.450492,2019-09-09,73803,2019-09-09 14:29:53 UTC,P,,,2016-02-01,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,
ELEC,YAKS ON THE 5,4314 Pioneer Way,DCEC DUNSMUIR; ChargePoint BMW & VW Express Corridor Location,Dunsmuir,CA,96025,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.2230416,-122.2762185,2019-11-01,73873,2019-11-01 09:11:31 UTC,,,,,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,"$0.04 per hour, $0.1 per kWh",,,,,,,,,
ELEC,CHICKFILA,1574 Lafayette Pkwy,STATION #1; Station is in the Chick-fil-A parking lot.  Please be careful backing in to charge if your car requires it.,LaGrange,GA,30241,,888-758-4389,E,,Public,24 hours daily,,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.0413141,-84.9748047,2019-11-01,73944,2019-11-01 09:11:31 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,"$0.25 per hour, minimum payment of $4.95",,,,,,,,,
ELEC,BMW BALTIMORE,2700 BROENING HWY,DC FAST 1,Baltimore,MD,21222,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.2529015,-76.5334073,2019-11-01,74045,2019-11-01 09:11:31 UTC,,,,,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
ELEC,1340 MUNRAS,1340 Munras Ave,DCEC MONTEREY; ChargePoint BMW & VW Express Corridor Location,Monterey,CA,93940,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,36.5852419,-121.9011486,2019-11-01,74074,2019-11-01 09:11:31 UTC,,,,,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,$0.15 per kWh,,,,,,,,,
ELEC,ROYAL FARMS,115 N Bohemia Ave.,"RFS 136 DC #1; ChargePoint BMW & VW Express Corridor Location - DC Quick charge only, has both CHAdeMO and COMBO cords",Cecilton,MD,21913,,888-758-4389,E,,Public,24 hours daily,,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.4045363,-75.8684369,2019-11-01,74076,2019-11-01 09:11:31 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,$0.29 per kWh,,,,,,,,,
ELEC,WHOLE FOODS MKT,990 Iyannough Rd,"DCEC HYANNIS 01; ChargePoint BMW & VW Express Corridor Location - Parking area left side of Whole Foods main entrance near loading dock area
DCEC HYANNIS 02; ChargePoint BMW & VW Express Corridor Location - Parking area left side of Whole Foods main entrance near loading dock area",Barnstable,MA,2601,,888-758-4389,E,,Public,24 hours daily,,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,200-9,41.672686,-70.30197199999999,2019-11-01,74098,2019-11-01 09:11:31 UTC,,,,,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
ELEC,Hampton Inn - Boston-Norwood,434 Boston Providence Hwy,,Norwood,MA,2062,,781-769-7000,E,,Public,24 hours daily,,,,,,,1,,Non-Networked,,GPS,42.19704,-71.185259,2019-06-06,74171,2019-06-06 17:52:59 UTC,P,,,2019-05-28,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,
ELEC,BMW North America,300 Chestnut Ridge Rd,,Woodcliff Lake,NJ,7677,,800-831-1117,E,,Public,24 hours daily,,,,,,,1,,Non-Networked,,GPS,41.0349328,-74.07302440000001,2018-11-08,74182,2019-09-30 18:15:35 UTC,P,,,2016-01-01,,,,,J1772COMBO,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,,,,,,,,,,
ELEC,Performance Kia,229 SW Everett Mall Way,,Everett,WA,98204,,866-875-1670,E,,Public - Call ahead,Dealership business hours,,,,,,,1,,Non-Networked,,GPS,47.9060808,-122.2365818,2019-07-09,74196,2019-07-09 17:26:18 UTC,P,,,2016-01-01,,,,,CHADEMO J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,,,,,,,,,,
ELEC,Madras City Hall,71 SE D St,,Madras,OR,97741,,541-475-2344  855-885-9571,E,,Public,24 hours daily,,,,,,1.0,1,,OpConnect,http://www.opconnect.com/,200-9,44.633203,-121.12825,2019-03-07,74212,2019-05-14 21:16:45 UTC,LG,,,2016-05-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,MUNI_GOV,,,,,,,"Level 2: $2.10 per hour; 
DC fast: $10 per session",,,,,,,,,
ELEC,Solarworld,25300 NW Evergreen Rd,,Hillsboro,OR,97124,,503-844-3400,E,,Public,8am-5pm daily; Employee and guest use only,,,,,,1.0,1,,Non-Networked,,200-9,45.55102,-122.939917,2019-04-08,74213,2019-05-14 21:16:45 UTC,P,,,2014-08-01,,,,,CHADEMO J1772,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,Free,,,,,,,,,
ELEC,Rouses Market,701 Baronne St,,New Orleans,LA,70113,,504-227-3838,E,,Public - Card key at all times,Store business hours; see customer service to obtain card key,,,,,,,1,,Non-Networked,,200-9,29.947713,-90.07429499999999,2019-03-07,74214,2019-05-14 21:16:45 UTC,P,,,2014-03-01,,,,,CHADEMO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,GROCERY,,,,,,,Free,,,,,,,,,
ELEC,City of Bexley - City Hall,2242 E Main St,,Bexley,OH,43209,,614-559-4200,E,,Public,24 hours daily,,,,,,1.0,1,,Non-Networked,,200-9,39.957415999999995,-82.939176,2019-03-07,74215,2019-05-14 21:16:45 UTC,LG,,,2015-07-01,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,
ELEC,City of Grove City - Public Parking,4069 1st St,Located in the parking lot behind the library,Grove City,OH,43123,,614-277-3000,E,,Public,24 hours daily,,,,,,2.0,1,,Non-Networked,,200-9,39.881378000000005,-83.09330200000001,2019-04-08,74216,2019-05-14 21:16:45 UTC,LG,,,2015-05-01,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,PARKING_LOT,,,,,,,Free,,,,,,,,,
ELEC,ROYAL FARMS,3901 Ten Oaks Rd,"RFS 076 DC #1; ChargePoint BMW & VW Express Corridor Location - DC Quick charge only, has both CHAdeMO and COMBO cords",Glenelg,MD,21737,,888-758-4389,E,,Public,24 hours daily,,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.264289,-76.9856681,2019-11-01,74222,2019-11-01 09:11:31 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,$0.29 per kWh,,,,,,,,,
ELEC,MARRIOTT,35 Foxborough Blvd,"DCEC FOXBORO 01; ChargePoint BMW & VW Express Corridor Location; Courtyard Marriott - North side of bldg right parking area near side entrance.
DCEC FOXBORO 02; ChargePoint BMW & VW Express Corridor Location; Courtyard Marriott - North side of bldg right parking area near side entrance.",Foxborough,MA,2035,,888-758-4389,E,,Public,24 hours daily,,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,200-8,42.039535,-71.23634399999999,2019-11-01,74253,2019-11-01 09:11:31 UTC,,,,,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
ELEC,HILTON ML PLAZA,2 Meadowlands Plaza,MEADOWLANDS 01; ChargePoint BMW & VW Express Corridor Location - Directly in front of Starbucks,East Rutherford,NJ,7073,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.8050306,-74.0777599,2019-11-01,74275,2019-11-01 09:11:31 UTC,,,,,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,$0.18 per hour,,,,,,,,,
ELEC,S LAKE TAHOE,Bellamy Ct,HEAVENLY DC; ChargePoint BMW & VW Express Corridor Location,South Lake Tahoe,CA,96150,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.956093700000004,-119.9419716,2019-11-01,74276,2019-11-01 09:11:31 UTC,,,,,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour for the first 1 hour, and $0.05 per additional hour, $0.18 per kWh",,,,,,,,,
ELEC,HOMEWOOD SUITES,1103 Embarcadero,DC FAST OAKLAND; ChargePoint BMW & VW Express Corridor Location,Oakland,CA,94606,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.788073,-122.252071,2019-11-01,74277,2019-11-01 09:11:31 UTC,,,,,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour, and $0.05 per additional hour, $0.18 per kWh",,,,,,,,,
ELEC,Conservatory and Botanic Gardens,3100 Swann Dr,,Baltimore,MD,21217,,410-685-1109,E,,Public,24 hours daily,,,,,,8.0,1,,Non-Networked,,200-9,39.316886,-76.64650400000001,2019-05-09,74345,2019-05-14 21:16:45 UTC,P,,,2016-03-22,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,PARK,,,,,,,Free,,,,,,,,,
ELEC,Patterson Park,101 S Ellwood Ave,,Baltimore,MD,21224,,410-685-1109,E,,Public,24 hours daily,,,,,,4.0,1,,Non-Networked,,200-9,39.290612,-76.57299,2019-05-09,74346,2019-05-14 21:16:45 UTC,P,,,2016-03-14,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,PARK,,,,,,,Free,,,,,,,,,
ELEC,MARRIOTT,9 Commerce Dr,"MIDDLETOWN 01; ChargePoint BMW & VW Express Corridor Location - DC Express 100 miles range per hour of charging,Combo connector, located in parking spot at Marriott Middletown
MIDDLETOWN 02; ChargePoint BMW & VW Express Corridor Location - DC Express 100 miles range per hour of charging,Combo connector, located in parking spot at Marriott Middletown",Middletown,RI,2842,,888-758-4389,E,,Public,24 hours daily,,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,200-9,41.5293,-71.298819,2019-11-01,74369,2019-11-01 09:11:31 UTC,,,,,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
ELEC,STOP SHOP,194 W Montauk Hwy,"HAMPTON BAY 01; ChargePoint BMW/VW Express Corridor Location
HAMPTON BAY 02; ChargePoint BMW & VW Express Corridor Location",Hampton Bays,NY,11946,,888-758-4389,E,,Public,24 hours daily,,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,200-9,40.873653999999995,-72.537836,2019-11-01,74565,2019-11-01 09:11:31 UTC,,,,,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
ELEC,BOMMARITO,14747 Manchester Rd,BALLWIN;  Located at the entrance near Timka Dr.,Ballwin,MO,63011,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.59342120000001,-90.5331533,2019-11-01,74567,2019-11-01 09:11:31 UTC,,,,,,,,,CHADEMO,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
ELEC,DIRITO BROTHERS,2020 N Main St,DC FAST 1; -,Walnut Creek,CA,94596,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.907395799999996,-122.0639879,2019-11-01,74679,2019-11-01 09:11:31 UTC,,,,,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,"$0.2 per hour, minimum payment of $0.2",,,,,,,,,
ELEC,MARRIOTT,1350 Walt Whitman Rd,"DC FAST 01; ChargePoint BMW & VW Express Corridor Location - Combo connector, located in front parking spot to the left upon arriving at main entrance to Melville Marriott
DC FAST 02; ChargePoint BMW & VW Express Corridor Location - Combo connector, located in front parking spot to the left upon arriving at main entrance to Melville Marriott",Melville,NY,11747,,888-758-4389,E,,Public,24 hours daily,,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,200-8,40.783660999999995,-73.422431,2019-11-01,74681,2019-11-01 09:11:31 UTC,,,,,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,$0.18 per hour,,,,,,,,,
ELEC,SAISON,17035 Condit Rd,"DC FAST 01; ChargePoint BMW & VW Express Corridor Location
DC FAST 02; ChargePoint BMW & VW Express Corridor Location",Morgan Hill,CA,95037,,888-758-4389,E,,Public,24 hours daily,,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,200-8,37.13362,-121.631175,2019-11-01,74682,2019-11-01 09:11:31 UTC,,,,,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour, and $0.1 per additional hour, $0.25 per kWh",,,,,,,,,
ELEC,SANTA CRUZ CNTY,701 Ocean St.,701OCEAN DC; -,Santa Cruz,CA,95060,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,36.9786515,-122.0223226,2019-11-01,74689,2019-11-01 09:11:31 UTC,,,,,,,,,CHADEMO,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
ELEC,EASTON,4194 Easton Gateway Dr,"GATEWAY 1; Located in second isle over.
GATEWAY CPE-1; Second parking lot off Stelzer Rd.
GATEWAY CPE-2; In second parking lot off from Stelzer Rd
GATEWAY CPE-3; Second ",Columbus,OH,43219,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,6,,ChargePoint Network,http://www.chargepoint.com/,200-8,40.048351000000004,-82.913228,2019-11-01,74691,2019-11-01 09:11:31 UTC,,,,,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
ELEC,SOUTH STREET,27 South St,"DC FAST 01; ChargePoint BMW & VW Express Corridor Location
DC FAST 02; ChargePoint BMW & VW Express Corridor Location - Directly across from PNC Bank ",Manasquan,NJ,8736,,888-758-4389,E,,Public,24 hours daily,,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,200-8,40.123595,-74.052805,2019-11-01,74694,2019-11-01 09:11:31 UTC,,,,,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,$0.15 per hour,,,,,,,,,
ELEC,ALOFT HOTEL,9920 NE Cascades Pkwy,DC FAST 01; ChargePoint BMW & VW Express Corridor Location,Portland,OR,97220,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.5732115,-122.56127759999998,2019-11-01,74696,2019-11-01 09:11:31 UTC,,,,,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour, and $0.05 per additional hour, $0.18 per kWh",,,,,,,,,
ELEC,S SPRING BMW,3211 Automobile Blvd,"DC FAST 01
STATION 02; -",Silver Spring,MD,20904,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,1,,ChargePoint Network,http://www.chargepoint.com/,200-8,39.07874,-76.946492,2019-11-01,74697,2019-11-01 09:11:31 UTC,,,,,,,,,J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
ELEC,ROYAL FARMS,500 Mechanics Valley Rd,"RFS 096 DC #1; ChargePoint BMW & VW Express Corridor Location - DC Quick charge only, has both CHAdeMO and COMBO cords",North East,MD,21901,,888-758-4389,E,,Public,24 hours daily,,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.6115185,-75.9319048,2019-11-01,74728,2019-11-01 09:11:31 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,$0.29 per kWh,,,,,,,,,
ELEC,Hyatt Regency,9801 International Dr,,Orlando,FL,32819,,407-284-1234,E,,Public,24 hours daily; for guest use only,,,,,,,1,,Non-Networked,,200-9,28.426947,-81.468171,2019-06-06,75060,2019-06-06 17:52:59 UTC,P,,,2016-03-01,,,,,CHADEMO,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,
ELEC,NISSAN-EVERETT,10500 Evergreen Way,"QUICK CHARGER 1; Located outside of the north east end of the showroom
QUICK CHARGER 2; -",Everett,WA,98204,,888-758-4389,E,,Public,24 hours daily,,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,200-9,47.902753000000004,-122.24699,2019-11-01,75094,2019-11-01 09:11:31 UTC,,,,,,,,,CHADEMO,US,,,,Public,,public,,,,,,,,,,$6 per session,,,,,,,,,
ELEC,EVSP TORRANCE,4045 190th St,"COLUMBIA DC; ChargePoint BMW & VW Express Corridor Location
COLUMBIA L2; -",Torrance,CA,90504,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,2,,ChargePoint Network,http://www.chargepoint.com/,200-8,33.858495,-118.344404,2019-11-01,75098,2019-11-01 09:11:31 UTC,,,,,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour, and $2.5 per additional hour, $0.25 per kWh",,,,,,,,,
ELEC,GEORGIA POWER,2720 GA 54,"PTREE CFA DC; Located in the rear of the parking lot (new location)
PTREE CFA L2; Located in the rear of the parking lot (new location)",Peachtree City,GA,30269,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,2,,ChargePoint Network,http://www.chargepoint.com/,200-9,33.396171,-84.600259,2019-11-01,75104,2019-11-01 09:11:31 UTC,,,,,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,$0.25 per hour,,,,,,,,,
ELEC,BMW KC SOUTH,10421-10499 Indian Creek Rd,"DC FAST 02; Mon-Fri 7-7, Sat 8-6, Sun Closed
STATION 02",Kansas City,MO,64114,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,1,,ChargePoint Network,http://www.chargepoint.com/,200-8,38.939195,-94.607033,2019-11-01,75112,2019-11-01 09:11:31 UTC,,,,,,,,,J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
ELEC,BMW KC SOUTH,1200 W 104 St,DC FAST 01,Kansas City,MO,64114,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.938614,-94.6063198,2019-11-01,75116,2019-11-01 09:11:31 UTC,,,,,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
ELEC,ROYAL FARMS,10740 Pulaski Hwy,"RFS 102 DC #1; ChargePoint BMW & VW Express Corridor Location - DC Quick charge only, has both CHAdeMO and COMBO cords. Station located at the right corner of the main building.
RFS 102 DC #2; ChargePoint BMW & VW Express Corridor Location - DC Quick charge only, has both CHAdeMO and COMBO cords. Station located at the right corner of the main building.",White Marsh,MD,21162,,888-758-4389,E,,Public,24 hours daily,,,,,,,4,,ChargePoint Network,http://www.chargepoint.com/,200-9,39.379776,-76.428397,2019-11-01,75294,2019-11-01 09:11:31 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,$0.29 per kWh,,,,,,,,,
ELEC,GRATON CASINO,288 Golf Course Drive,"SELF PARK L2 2; Graton Casino Parking Garage (L2 2)
VALET DC1; ChargePoint BMW & VW Express Corridor Location",Rohnert Park,CA,94928,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,2,,ChargePoint Network,http://www.chargepoint.com/,200-8,38.362146,-122.707527,2019-11-01,75375,2019-11-01 09:11:31 UTC,,,,,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
ELEC,Koolau Center,47-388 Hui Iwa St,Located near main shopping center entrance across from McDonald's,Kaneohe,HI,96744,,808-988-0224,E,,Public,24 hours daily,,,,,,,1,,OpConnect,http://www.opconnect.com/,GPS,21.436,-157.8258,2019-05-09,75428,2019-05-14 21:16:45 UTC,P,,,2016-04-01,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,$6.50 per session,,,,,,,,,
ELEC,7-Eleven - Hawaii Kai,515 Pepeekeo St,,Honolulu,HI,96825,,808-395-7111,E,,Public,24 hours daily,,,,,,,1,,OpConnect,http://www.opconnect.com/,GPS,21.2942,-157.71053999999998,2019-05-09,75435,2019-05-14 21:16:45 UTC,P,,,2016-04-01,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,$6.50 per session,,,,,,,,,
ELEC,FACEBOOK,300 Constitution Dr. MPK 23,"MPK 23 FC-1; -
MPK 23 FC-2
MPK 23-1; -
MPK 23-2; -
MPK 23-3",Menlo Park,CA,94025,,888-758-4389,E,,Public,24 hours daily,,,,,,6.0,4,,ChargePoint Network,http://www.chargepoint.com/,200-9,37.48086,-122.16695700000001,2019-11-01,75501,2019-11-01 09:11:31 UTC,,,,,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
ELEC,Jack Evans Chevrolet,125 S Royal Ave,,Front Royal,VA,22630,,540-551-4713,E,,Public,Dealership business hours,,,,,,1.0,1,,Non-Networked,,200-9,38.916118,-78.19393199999999,2018-03-08,75623,2019-05-14 21:16:45 UTC,P,,,2016-05-01,,,,,J1772 J1772COMBO,US,,,,Public,,public,,,CAR_DEALER,,,,,,,Free,,,,,,,,,
ELEC,PARK PLACE,1100 Park Pl,"EV B; Drive to basement level in garage and follow the EV charging station signs 
EV C; -
EV1; located in basement of building
EV2; located in basement
EV3; located in basement
EV4; located in basement",San Mateo,CA,94403,,888-758-4389,E,,Public,24 hours daily,,,,,,3.0,8,,ChargePoint Network,http://www.chargepoint.com/,200-9,37.544828,-122.29061000000002,2019-11-01,75775,2019-11-01 09:11:31 UTC,,,,,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour for the first 1 hour, and $0.25 per additional hour, $0.25 per kWh, maximum payment of $50",,,,,,,,,
ELEC,Lee Johnson Kia,11845 NE 85th St,,Kirkland,WA,98033,,425-827-0521,E,,Public,24 hours daily,,,,,,,1,,Non-Networked,,GPS,47.6786184,-122.18137639999999,2019-07-09,76253,2019-07-09 17:26:18 UTC,P,,,2015-08-01,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,CAR_DEALER,,,,,,,,,,,,,,,,
ELEC,148,160 1st St,"GREENSPOT 1; On-street parking at The Art House - 148 First Street, Jersey City
GREENSPOT 6; -
GREENSPOT 7; -
GREENSPOT 8; -
GREENSPOT 9; -
GREENSPOT DC; ChargePoint BMW & VW Express Corridor Location",Jersey City,NJ,7302,,888-758-4389,E,,Public,24 hours daily,,,,,,10.0,1,,ChargePoint Network,http://www.chargepoint.com/,200-9,40.721692,-74.040348,2019-11-01,76538,2019-11-01 09:11:31 UTC,,,,,,,,,J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
